time,seconds_elapsed,dBFS
1732873147216000000,7.86,-15
1732873147333000000,7.977,-14
1732873147452000000,8.096,-16
1732873147567000000,8.211,-22
1732873147685000000,8.329,-24
1732873147802000000,8.445999755859376,-23
1732873147919000000,8.563,-23
1732873148037000000,8.681,-23
1732873148154000000,8.797999755859376,-20
1732873148274000000,8.917999755859375,-28
1732873148388000000,9.032,-23
1732873148505000000,9.149,-24
1732873148622000000,9.266000244140624,-13
1732873148740000000,9.384,-12
1732873148859000000,9.503,-14
1732873148973000000,9.617,-18
1732873149092000000,9.736,-20
1732873149208000000,9.852,-16
1732873149327000000,9.971,-13
1732873149442000000,10.085999755859374,-13
1732873149561000000,10.205,-11
1732873149677000000,10.321,-16
1732873149794000000,10.437999755859375,-13
1732873149912000000,10.556,-10
1732873150028000000,10.672,-12
1732873150145000000,10.789,-9
1732873150263000000,10.907,-13
1732873150383000000,11.027,-17
1732873150497000000,11.141,-14
1732873150615000000,11.259,-18
1732873150735000000,11.379,-26
1732873150850000000,11.493999755859376,-28
1732873150967000000,11.611,-21
1732873151083000000,11.727,-14
1732873151202000000,11.845999755859374,0
1732873151318000000,11.962000244140626,-4
1732873151435000000,12.079,-17
1732873151558000000,12.202000244140624,-12
1732873151669000000,12.313,-20
1732873151787000000,12.431,-21
1732873151952000000,12.596,-16
1732873152023000000,12.667,-15
1732873152138000000,12.781999755859376,-14
1732873152256000000,12.9,-13
1732873152373000000,13.017,-14
1732873152494000000,13.138000244140626,-19
1732873152607000000,13.251,-15
1732873152725000000,13.369,-13
1732873152842000000,13.485999755859375,-14
1732873152959000000,13.603,-13
1732873153076000000,13.72,-15
1732873153193000000,13.837,-14
1732873153313000000,13.957,-9
1732873153427000000,14.071,-8
1732873153544000000,14.188,-1
1732873153663000000,14.307,-1
1732873153779000000,14.423,-11
1732873153896000000,14.54,-17
1732873154014000000,14.658000244140625,-22
1732873154133000000,14.777,-17
1732873154248000000,14.892,-14
1732873154365000000,15.009,-24
1732873154481000000,15.125,-26
1732873154599000000,15.243,-26
1732873154716000000,15.36,-26
1732873154833000000,15.477,-11
1732873154954000000,15.597999755859375,-1
1732873155069000000,15.713,-2
1732873155185000000,15.829,-15
1732873155303000000,15.947,-24
1732873155420000000,16.064,-28
1732873155537000000,16.181,-30
1732873155653000000,16.297,-25
1732873155775000000,16.419,-22
1732873155889000000,16.533,-27
1732873156007000000,16.651,-22
1732873156122000000,16.765999755859376,-22
1732873156243000000,16.887,-24
1732873156357000000,17.001,-17
1732873156474000000,17.117999755859376,-19
1732873156594000000,17.237999755859374,-21
1732873156708000000,17.352,-14
1732873156826000000,17.469999755859376,-8
1732873156943000000,17.587,-16
1732873157064000000,17.708,-14
1732873157177000000,17.821,-16
1732873157294000000,17.938000244140625,-5
1732873157414000000,18.058000244140626,-13
1732873157529000000,18.173,-18
1732873157646000000,18.290000244140625,-16
1732873157763000000,18.407,-20
1732873157882000000,18.525999755859374,-22
1732873157998000000,18.642000244140625,-27
1732873158115000000,18.759,-20
1732873158235000000,18.879,-21
1732873158349000000,18.993,-16
1732873158466000000,19.109999755859373,-24
1732873158584000000,19.228,-30
1732873158703000000,19.347,-11
1732873158819000000,19.463,-23
1732873158935000000,19.579,-20
1732873159055000000,19.699,-20
1732873159169000000,19.813,-22
1732873159286000000,19.930000244140626,-17
1732873159403000000,20.047,-20
1732873159523000000,20.167,-18
1732873159638000000,20.282000244140626,-21
1732873159755000000,20.399,-24
1732873159872000000,20.516,-5
1732873159995000000,20.639,-12
1732873160107000000,20.751,-17
1732873160224000000,20.868,-5
1732873160344000000,20.988,-6
1732873160459000000,21.103,-6
1732873160576000000,21.22,0
1732873160693000000,21.337,-23
1732873160814000000,21.458000244140624,-20
1732873160927000000,21.571,-29
1732873161044000000,21.688,-32
1732873161162000000,21.805999755859375,-32
1732873161279000000,21.923,-36
1732873161396000000,22.04,-29
1732873161515000000,22.159,-35
1732873161633000000,22.277,-31
1732873161748000000,22.392,-34
1732873161865000000,22.509,-27
1732873161983000000,22.627,-26
1732873162099000000,22.743,-22
1732873162216000000,22.86,-24
1732873162334000000,22.978000244140624,-21
1732873162454000000,23.098000244140625,-21
1732873162568000000,23.212,-26
1732873162685000000,23.329,-25
1732873162802000000,23.445999755859376,-23
1732873162920000000,23.564,-22
1732873163037000000,23.681,-23
1732873163154000000,23.797999755859376,-21
1732873163274000000,23.917999755859373,-24
1732873163388000000,24.032,-20
1732873163506000000,24.149999755859376,-16
1732873163622000000,24.266000244140624,-21
1732873163740000000,24.384,-20
1732873163857000000,24.501,-11
1732873163974000000,24.618000244140624,-17
1732873164094000000,24.738000244140625,-14
1732873164209000000,24.853,-20
1732873164326000000,24.970000244140625,-20
1732873164443000000,25.087,-27
1732873164562000000,25.205999755859374,-21
1732873164677000000,25.321,-18
1732873164795000000,25.439,-17
1732873164914000000,25.557999755859374,-19
1732873165029000000,25.673,-22
1732873165145000000,25.789,-21
1732873165264000000,25.908,-24
1732873165383000000,26.027,-27
1732873165498000000,26.141999755859374,-24
1732873165615000000,26.259,-26
1732873165732000000,26.376,-28
1732873165849000000,26.493,-30
1732873165966000000,26.610000244140625,-27
1732873166084000000,26.728,-18
