X,Y,MagX,MagY,MagZ,UncalMagX,UncalMagY,UncalMagZ,BiasX,BiasY,BiasZ
131,-25,11.8,15.5,-27.5,20.2,1.9,-143.90001,8.400001,-13.6,-116.4
132,-25,13.8,17.1,-24.9,22.2,3.5,-141.3,8.400001,-13.6,-116.4
133,-25,21.4,20.1,-24.6,29.800001,6.5,-141.0,8.400001,-13.6,-116.4
134,-25,30.1,23.4,-28.1,38.5,9.8,-144.5,8.400001,-13.6,-116.4
135,-25,32.5,22.1,-36.100002,40.9,8.5,-152.5,8.400001,-13.6,-116.4
136,-25,29.0,16.5,-44.100002,37.4,2.9,-160.5,8.400001,-13.6,-116.4
137,-25,25.1,13.6,-46.8,33.5,0.0,-163.2,8.400001,-13.6,-116.4
138,-25,20.4,15.3,-45.0,28.800001,1.7,-161.40001,8.400001,-13.6,-116.4
139,-25,20.5,-1.2,-43.3,28.9,-14.8,-159.7,8.400001,-13.6,-116.4
140,-25,25.4,-7.4,-45.0,33.8,-21.0,-161.40001,8.400001,-13.6,-116.4
141,-25,26.7,-7.6,-47.9,35.100002,-21.2,-164.3,8.400001,-13.6,-116.4
142,-25,21.300001,-10.6,-42.9,29.7,-24.2,-159.3,8.400001,-13.6,-116.4
143,-25,16.5,-6.9,-32.9,24.9,-20.5,-149.3,8.400001,-13.6,-116.4
139,-26,32.2,-8.1,-46.100002,40.600002,-21.7,-162.5,8.400001,-13.6,-116.4
139,-27,32.4,14.900001,-53.7,40.8,1.3000001,-170.1,8.400001,-13.6,-116.4
140,-27,26.300001,11.400001,-54.9,34.7,-2.1000001,-171.3,8.400001,-13.6,-116.4
140,-26,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9
141,-26,31.4,0.6,-59.7,39.8,-12.900001,-176.1,8.400001,-13.6,-116.4
141,-27,32.8,8.6,-53.0,41.2,-4.9,-169.40001,8.400001,-13.6,-116.4
141,-28,37.100002,16.7,-38.3,45.5,3.1000001,-154.7,8.400001,-13.6,-116.4
142,-28,35.7,7.8,-44.3,44.100002,-5.8,-160.7,8.400001,-13.6,-116.4
143,-28,37.600002,-7.0,-47.2,46.100002,-20.6,-163.6,8.400001,-13.6,-116.4
144,-28,18.4,-19.2,-38.3,26.800001,-32.8,-154.7,8.400001,-13.6,-116.4
144,-27,9.900001,-8.3,-28.0,18.300001,-21.9,-144.40001,8.400001,-13.6,-116.4
144,-26,8.3,-0.3,-28.300001,16.7,-13.900001,-144.7,8.400001,-13.6,-116.4
143,-26,12.400001,-4.8,-39.5,20.800001,-18.4,-155.90001,8.400001,-13.6,-116.4
143,-24,21.7,-13.0,-24.1,30.1,-26.6,-140.5,8.400001,-13.6,-116.4
142,-24,21.6,-16.0,-27.7,30.0,-29.6,-144.1,8.400001,-13.6,-116.4
142,-23,20.4,-14.6,-5.3,28.800001,-28.2,-121.700005,8.400001,-13.6,-116.4
141,-23,16.4,-12.8,-13.5,24.800001,-26.4,-129.90001,8.400001,-13.6,-116.4
141,-21,14.2,12.900001,-3.7,22.6,-0.7,-120.1,8.400001,-13.6,-116.4
140,-21,12.400001,3.8,-10.400001,20.800001,-9.8,-126.8,8.400001,-13.6,-116.4
140,-20,15.3,3.3,-8.0,23.7,-10.3,-124.4,8.400001,-13.6,-116.4
139,-18,13.2,4.2000003,0.0,21.6,-9.3,-116.3,8.400001,-13.6,-116.4
138,-18,9.2,-0.7,-13.5,17.6,-14.3,-129.90001,8.400001,-13.6,-116.4
138,-17,7.8,-2.2,-16.5,16.2,-15.8,-132.90001,8.400001,-13.6,-116.4
137,-17,8.900001,-1.6,-24.4,17.300001,-15.2,-140.8,8.400001,-13.6,-116.4
136,-14,21.2,-23.9,-27.1,29.6,-37.5,-143.5,8.400001,-13.6,-116.4
136,-15,16.0,-10.2,-35.0,24.4,-23.800001,-151.40001,8.400001,-13.6,-116.4
144,-29,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9
143,-29,52.600002,-8.400001,-49.8,61.0,-22.0,-166.2,8.400001,-13.6,-116.4
140,-28,31.5,18.1,-32.100002,39.9,4.5,-148.5,8.400001,-13.6,-116.4
139,-28,25.1,16.5,-30.0,33.5,2.9,-146.40001,8.400001,-13.6,-116.4
138,-28,21.6,10.6,-32.2,30.0,-3.0,-148.6,8.400001,-13.6,-116.4
137,-28,21.0,5.1,-35.5,29.4,-8.5,-151.90001,8.400001,-13.6,-116.4
136,-28,23.0,-2.3,-37.9,31.4,-15.900001,-154.3,8.400001,-13.6,-116.4
135,-28,25.2,-5.0,-37.4,33.600002,-18.6,-153.8,8.400001,-13.6,-116.4
134,-28,26.1,-8.1,-29.6,34.5,-21.7,-146.0,8.400001,-13.6,-116.4
133,-28,22.2,-9.3,-28.1,30.6,-22.9,-144.5,8.400001,-13.6,-116.4
133,-27,19.5,-1.6,-20.0,27.9,-15.2,-136.40001,8.400001,-13.6,-116.4
133,-26,20.300001,8.400001,-16.4,28.7,-5.1,-132.8,8.400001,-13.6,-116.4
134,-26,27.7,12.7,-18.7,36.100002,-0.8,-135.1,8.400001,-13.6,-116.4
134,-27,28.800001,0.0,-22.1,37.2,-13.6,-138.5,8.400001,-13.6,-116.4
132,-28,15.900001,-7.7000003,-27.2,24.300001,-21.300001,-143.6,8.400001,-13.6,-116.4
131,-28,12.400001,-3.9,-29.2,20.800001,-17.5,-145.6,8.400001,-13.6,-116.4
130,-28,10.6,-1.1,-33.2,19.0,-14.7,-149.6,8.400001,-13.6,-116.4
129,-28,8.400001,-0.1,-39.8,16.800001,-13.7,-156.2,8.400001,-13.6,-116.4
128,-28,11.5,-4.1,-46.100002,19.9,-17.7,-162.5,8.400001,-13.6,-116.4
127,-28,16.0,-5.5,-48.0,24.4,-19.1,-164.40001,8.400001,-13.6,-116.4
126,-28,16.300001,-5.4,-45.9,24.7,-19.0,-162.3,8.400001,-13.6,-116.4
125,-28,14.3,-5.0,-47.0,22.7,-18.6,-163.40001,8.400001,-13.6,-116.4
124,-28,13.6,-2.0,-53.5,22.0,-15.6,-169.90001,8.400001,-13.6,-116.4
123,-28,17.7,-1.0,-62.8,26.1,-14.6,-179.2,8.400001,-13.6,-116.4
122,-28,28.6,-9.400001,-62.0,37.0,-23.0,-178.40001,8.400001,-13.6,-116.4
121,-28,33.600002,-15.8,-63.8,42.0,-29.4,-180.2,8.400001,-13.6,-116.4
121,-27,82.9,-74.1,-71.200005,91.3,-87.700005,-187.6,8.400001,-13.6,-116.4
120,-27,-30.2,-55.600002,-110.200005,-21.800001,-69.200005,-226.6,8.400001,-13.6,-116.4
120,-28,25.800001,-7.5,-57.5,34.2,-21.1,-173.90001,8.400001,-13.6,-116.4
120,-26,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9
121,-26,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9
122,-27,34.600002,-14.900001,-62.4,43.0,-28.5,-178.8,8.400001,-13.6,-116.4
122,-26,38.4,-4.4,-58.100002,46.8,-18.0,-174.5,8.400001,-13.6,-116.4
122,-24,16.1,4.7000003,-55.600002,24.5,-8.900001,-172.0,8.400001,-13.6,-116.4
121,-24,23.7,5.9,-58.5,32.100002,-7.7000003,-174.90001,8.400001,-13.6,-116.4
120,-24,27.1,1.6,-50.8,35.5,-11.900001,-167.2,8.400001,-13.6,-116.4
119,-24,23.0,-4.9,-39.7,31.4,-18.5,-156.1,8.400001,-13.6,-116.4
119,-26,34.5,23.2,-70.6,42.9,9.6,-187.0,8.400001,-13.6,-116.4
119,-27,6.1,17.1,-57.3,14.5,3.5,-173.7,8.400001,-13.6,-116.4
119,-28,18.300001,11.5,-46.5,26.7,-2.0,-162.90001,8.400001,-13.6,-116.4
118,-28,12.8,14.400001,-42.2,21.2,0.8,-158.6,8.400001,-13.6,-116.4
117,-28,9.6,12.900001,-43.4,18.0,-0.7,-159.8,8.400001,-13.6,-116.4
116,-28,9.400001,6.3,-46.9,17.800001,-7.2000003,-163.3,8.400001,-13.6,-116.4
115,-28,12.7,3.0,-50.3,21.1,-10.5,-166.7,8.400001,-13.6,-116.4
114,-28,21.7,1.0,-48.7,30.1,-12.6,-165.1,8.400001,-13.6,-116.4
113,-28,25.800001,3.8,-42.8,34.2,-9.8,-159.2,8.400001,-13.6,-116.4
112,-28,24.6,7.6,-36.5,33.0,-5.9,-152.90001,8.400001,-13.6,-116.4
111,-28,17.6,9.2,-35.3,26.0,-4.4,-151.7,8.400001,-13.6,-116.4
110,-28,12.2,7.8,-41.100002,20.6,-5.7000003,-157.5,8.400001,-13.6,-116.4
109,-28,12.7,5.5,-50.7,21.1,-8.1,-167.1,8.400001,-13.6,-116.4
108,-28,16.7,2.4,-56.4,25.1,-11.1,-172.8,8.400001,-13.6,-116.4
107,-28,27.4,-3.5,-59.8,35.8,-17.1,-176.2,8.400001,-13.6,-116.4
106,-28,36.2,-3.0,-53.2,44.600002,-16.6,-169.6,8.400001,-13.6,-116.4
105,-28,37.2,1.4,-41.5,45.600002,-12.2,-157.90001,8.400001,-13.6,-116.4
104,-28,31.9,1.2,-38.7,40.3,-12.400001,-155.1,8.400001,-13.6,-116.4
103,-28,30.5,2.1000001,-38.4,38.9,-11.5,-154.8,8.400001,-13.6,-116.4
102,-28,29.6,3.7,-40.0,38.0,-9.8,-156.40001,8.400001,-13.6,-116.4
101,-28,33.7,-2.5,-37.4,42.100002,-16.1,-153.8,8.400001,-13.6,-116.4
100,-28,35.7,-1.7,-31.0,44.100002,-15.3,-147.40001,8.400001,-13.6,-116.4
99,-28,33.4,-1.5,-21.7,41.8,-15.1,-138.1,8.400001,-13.6,-116.4
98,-28,24.9,0.0,-18.4,33.3,-13.6,-134.8,8.400001,-13.6,-116.4
97,-28,17.2,2.4,-23.300001,25.6,-11.1,-139.7,8.400001,-13.6,-116.4
96,-28,13.2,4.1,-29.9,21.6,-9.5,-146.3,8.400001,-13.6,-116.4
95,-28,13.7,2.4,-37.3,22.1,-11.2,-153.7,8.400001,-13.6,-116.4
94,-28,19.9,-0.3,-45.100002,28.300001,-13.900001,-161.5,8.400001,-13.6,-116.4
93,-28,29.4,4.1,-44.9,37.8,-9.5,-161.3,8.400001,-13.6,-116.4
92,-28,37.5,7.9,-32.3,45.9,-5.7000003,-148.7,8.400001,-13.6,-116.4
91,-28,33.7,11.5,-18.300001,42.100002,-2.1000001,-134.7,8.400001,-13.6,-116.4
90,-28,20.9,9.7,-15.6,29.300001,-3.9,-132.0,8.400001,-13.6,-116.4
89,-28,13.8,6.7000003,-19.7,22.2,-6.9,-136.1,8.400001,-13.6,-116.4
88,-28,9.900001,6.6,-28.800001,18.300001,-7.0,-145.2,8.400001,-13.6,-116.4
87,-28,14.3,4.6,-38.0,22.7,-9.0,-154.40001,8.400001,-13.6,-116.4
86,-28,21.5,3.2,-38.8,29.9,-10.400001,-155.2,8.400001,-13.6,-116.4
85,-28,23.0,2.5,-32.2,31.4,-11.0,-148.6,8.400001,-13.6,-116.4
84,-28,18.0,5.8,-27.9,26.4,-7.8,-144.3,8.400001,-13.6,-116.4
83,-28,8.900001,3.6000001,-32.100002,17.300001,-9.900001,-148.5,8.400001,-13.6,-116.4
82,-28,4.6,0.1,-42.4,13.0,-13.5,-158.8,8.400001,-13.6,-116.4
81,-28,8.0,-5.7000003,-52.9,16.4,-19.300001,-169.3,8.400001,-13.6,-116.4
80,-28,15.0,-9.8,-61.3,23.4,-23.4,-177.7,8.400001,-13.6,-116.4
79,-28,30.7,-16.7,-61.7,39.100002,-30.300001,-178.1,8.400001,-13.6,-116.4
78,-28,44.8,-19.5,-55.100002,53.2,-33.100002,-171.5,8.400001,-13.6,-116.4
77,-28,57.0,-19.1,-44.0,65.4,-32.7,-160.40001,8.400001,-13.6,-116.4
76,-28,71.0,-22.0,-28.5,79.4,-35.600002,-144.90001,8.400001,-13.6,-116.4
76,-27,81.700005,-7.7000003,-18.1,90.1,-21.300001,-134.5,8.400001,-13.6,-116.4
76,-26,64.5,5.3,-21.5,72.9,-8.2,-137.90001,8.400001,-13.6,-116.4
75,-26,50.5,38.0,-14.2,58.9,24.4,-130.6,8.400001,-13.6,-116.4
74,-26,36.5,32.2,-11.900001,44.9,18.6,-128.3,8.400001,-13.6,-116.4
73,-26,35.5,27.5,-12.2,43.9,13.900001,-128.6,8.400001,-13.6,-116.4
72,-26,28.5,31.5,-10.2,36.9,17.9,-126.6,8.400001,-13.6,-116.4
71,-26,19.0,29.5,-10.5,27.4,15.900001,-126.9,8.400001,-13.6,-116.4
70,-26,11.5,21.0,-16.300001,19.9,7.4,-132.7,8.400001,-13.6,-116.4
69,-26,9.900001,19.4,-24.2,18.300001,5.8,-140.6,8.400001,-13.6,-116.4
68,-26,9.0,13.400001,-31.5,17.4,-0.2,-147.90001,8.400001,-13.6,-116.4
67,-26,10.5,6.8,-37.7,18.9,-6.8,-154.1,8.400001,-13.6,-116.4
66,-26,19.1,2.7,-33.5,27.5,-10.900001,-149.90001,8.400001,-13.6,-116.4
65,-26,25.0,5.2000003,-22.800001,33.4,-8.400001,-139.2,8.400001,-13.6,-116.4
64,-26,19.800001,5.4,-15.5,28.2,-8.2,-131.90001,8.400001,-13.6,-116.4
63,-26,15.3,6.1,-11.0,23.7,-7.5,-127.4,8.400001,-13.6,-116.4
63,-27,17.6,-2.7,-8.400001,26.0,-16.300001,-124.8,8.400001,-13.6,-116.4
63,-28,12.5,-11.900001,-16.7,20.9,-25.5,-133.1,8.400001,-13.6,-116.4
62,-28,15.5,-18.9,-21.7,23.9,-32.5,-138.1,8.400001,-13.6,-116.4
61,-28,15.0,-15.2,-20.1,23.4,-28.800001,-136.5,8.400001,-13.6,-116.4
60,-28,12.1,-7.5,-22.9,20.5,-21.1,-139.3,8.400001,-13.6,-116.4
59,-28,16.800001,-7.0,-24.800001,25.2,-20.6,-141.2,8.400001,-13.6,-116.4
58,-28,19.300001,-4.3,-24.9,27.7,-17.9,-141.3,8.400001,-13.6,-116.4
57,-28,19.6,-1.7,-26.300001,28.0,-15.3,-142.7,8.400001,-13.6,-116.4
56,-28,20.6,-2.4,-30.4,29.0,-16.0,-146.8,8.400001,-13.6,-116.4
55,-28,23.5,-2.6000001,-33.5,31.9,-16.2,-149.90001,8.400001,-13.6,-116.4
54,-28,27.2,-3.6000001,-35.100002,35.600002,-17.2,-151.5,8.400001,-13.6,-116.4
53,-28,34.4,-4.6,-33.8,42.8,-18.2,-150.2,8.400001,-13.6,-116.4
52,-28,40.5,-7.5,-26.5,48.9,-21.1,-142.90001,8.400001,-13.6,-116.4
51,-28,34.100002,-12.900001,-11.8,42.5,-26.5,-128.2,8.400001,-13.6,-116.4
51,-27,45.9,-48.4,31.5,54.3,-62.0,-84.8,8.400001,-13.6,-116.4
52,-27,52.100002,0.6,-22.6,60.5,-12.900001,-139.0,8.400001,-13.6,-116.4
52,-26,43.100002,15.900001,-32.9,51.5,2.3,-149.3,8.400001,-13.6,-116.4
51,-26,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9
52,-24,22.5,10.6,-51.2,30.9,-2.9,-167.6,8.400001,-13.6,-116.4
51,-24,20.7,16.800001,-54.7,29.1,3.2,-171.1,8.400001,-13.6,-116.4
50,-24,22.2,16.6,-52.9,30.6,3.0,-169.3,8.400001,-13.6,-116.4
49,-24,22.0,11.5,-45.600002,30.4,-2.1000001,-162.0,8.400001,-13.6,-116.4
49,-26,12.7,22.5,-16.300001,21.1,8.900001,-132.7,8.400001,-13.6,-116.4
49,-27,3.7,8.7,-9.400001,12.1,-4.9,-125.8,8.400001,-13.6,-116.4
50,-27,3.2,-24.0,14.8,11.6,-37.600002,-101.5,8.400001,-13.6,-116.4
50,-26,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9
50,-28,18.5,-9.8,-4.2000003,26.9,-23.4,-120.6,8.400001,-13.6,-116.4
49,-28,9.7,-2.3,-11.6,18.1,-15.900001,-128.0,8.400001,-13.6,-116.4
48,-28,3.4,-0.8,-21.300001,11.8,-14.400001,-137.7,8.400001,-13.6,-116.4
47,-28,0.5,1.8000001,-33.100002,8.900001,-11.7,-149.5,8.400001,-13.6,-116.4
48,-27,1.0,3.4,-23.800001,9.400001,-10.2,-140.2,8.400001,-13.6,-116.4
48,-26,2.8,6.7000003,-27.6,11.2,-6.9,-144.0,8.400001,-13.6,-116.4
46,-28,3.0,-8.7,-43.4,11.400001,-22.300001,-159.8,8.400001,-13.6,-116.4
45,-28,3.9,6.8,-53.3,12.3,-6.7000003,-169.7,8.400001,-13.6,-116.4
44,-28,11.7,9.400001,-61.2,20.1,-4.1,-177.6,8.400001,-13.6,-116.4
43,-28,22.6,11.5,-60.3,31.0,-2.0,-176.7,8.400001,-13.6,-116.4
42,-28,27.0,10.5,-55.3,35.4,-3.0,-171.7,8.400001,-13.6,-116.4
41,-28,28.4,7.8,-47.600002,36.8,-5.7000003,-164.0,8.400001,-13.6,-116.4
40,-28,28.1,5.5,-42.7,36.5,-8.1,-159.1,8.400001,-13.6,-116.4
39,-28,20.7,5.6,-38.8,29.1,-8.0,-155.2,8.400001,-13.6,-116.4
39,-27,22.0,-2.7,-37.7,30.4,-16.300001,-154.1,8.400001,-13.6,-116.4
40,-27,27.1,-0.3,-39.4,35.5,-13.900001,-155.8,8.400001,-13.6,-116.4
40,-26,27.300001,-3.0,-40.3,35.7,-16.6,-156.7,8.400001,-13.6,-116.4
40,-24,26.800001,-12.8,-30.4,35.2,-26.4,-146.8,8.400001,-13.6,-116.4
39,-24,25.6,-12.400001,-29.300001,34.0,-26.0,-145.7,8.400001,-13.6,-116.4
39,-26,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9
39,-29,23.300001,9.8,-35.8,31.7,-3.7,-152.2,8.400001,-13.6,-116.4
38,-29,24.1,15.6,-32.100002,32.5,2.0,-148.5,8.400001,-13.6,-116.4
38,-28,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9
38,-27,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9
38,-26,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9
37,-29,22.1,20.6,-31.0,30.5,7.0,-147.40001,8.400001,-13.6,-116.4
36,-29,24.9,23.6,-31.2,33.3,10.0,-147.6,8.400001,-13.6,-116.4
35,-29,27.1,23.0,-31.800001,35.5,9.400001,-148.2,8.400001,-13.6,-116.4
34,-29,32.0,10.8,-35.600002,40.4,-2.7,-152.0,8.400001,-13.6,-116.4
34,-28,34.8,7.5,-35.7,43.2,-6.1,-152.1,8.400001,-13.6,-116.4
35,-28,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9
36,-28,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9
37,-28,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9
35,-27,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9
36,-27,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9
37,-27,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9
37,-26,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9
35,-26,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9
36,-26,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9
33,-28,24.9,13.1,-40.8,33.3,-0.5,-157.2,8.400001,-13.6,-116.4
32,-28,23.6,13.3,-50.0,32.0,-0.3,-166.40001,8.400001,-13.6,-116.4
31,-28,23.4,13.5,-52.600002,31.800001,-0.1,-169.0,8.400001,-13.6,-116.4
30,-28,25.7,11.2,-54.9,34.100002,-2.4,-171.3,8.400001,-13.6,-116.4
29,-28,31.0,13.5,-57.2,39.4,-0.1,-173.6,8.400001,-13.6,-116.4
28,-28,34.100002,14.3,-51.600002,42.5,0.7,-168.0,8.400001,-13.6,-116.4
27,-28,36.2,12.5,-44.7,44.600002,-1.1,-161.1,8.400001,-13.6,-116.4
26,-28,36.2,8.7,-41.0,44.600002,-4.9,-157.40001,8.400001,-13.6,-116.4
25,-28,35.8,8.0,-37.3,44.2,-5.6,-153.7,8.400001,-13.6,-116.4
24,-28,36.0,5.1,-31.1,44.4,-8.5,-147.5,8.400001,-13.6,-116.4
23,-28,32.600002,4.9,-27.0,41.0,-8.7,-143.40001,8.400001,-13.6,-116.4
22,-28,25.7,6.4,-23.6,34.100002,-7.1,-140.0,8.400001,-13.6,-116.4
22,-27,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9
23,-27,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9
24,-27,36.0,4.7000003,-34.2,44.4,-8.900001,-150.6,8.400001,-13.6,-116.4
25,-27,38.8,5.2000003,-38.8,47.2,-8.3,-155.2,8.400001,-13.6,-116.4
25,-26,40.2,2.8,-46.4,48.600002,-10.8,-162.8,8.400001,-13.6,-116.4
26,-24,35.600002,-7.1,-48.100002,44.0,-20.7,-164.5,8.400001,-13.6,-116.4
26,-23,33.5,-2.8,-51.600002,41.9,-16.4,-168.0,8.400001,-13.6,-116.4
27,-23,32.600002,-3.7,-50.0,41.0,-17.300001,-166.40001,8.400001,-13.6,-116.4
27,-24,30.2,-4.2000003,-47.4,38.600002,-17.800001,-163.8,8.400001,-13.6,-116.4
27,-26,36.0,-2.9,-49.2,44.4,-16.5,-165.6,8.400001,-13.6,-116.4
27,-27,39.100002,1.2,-46.3,47.5,-12.400001,-162.7,8.400001,-13.6,-116.4
26,-27,37.8,4.4,-43.7,46.2,-9.2,-160.1,8.400001,-13.6,-116.4
26,-26,37.3,4.9,-45.5,45.7,-8.7,-161.90001,8.400001,-13.6,-116.4
24,-26,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9
23,-26,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9
22,-26,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9
21,-28,20.0,4.2000003,-29.7,28.4,-9.3,-146.1,8.400001,-13.6,-116.4
21,-27,19.300001,11.3,-30.300001,27.7,-2.2,-146.7,8.400001,-13.6,-116.4
20,-27,21.800001,3.9,-32.3,30.2,-9.6,-148.7,8.400001,-13.6,-116.4
21,-26,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9
20,-26,24.2,-2.0,-31.800001,32.600002,-15.6,-148.2,8.400001,-13.6,-116.4
20,-28,22.800001,4.7000003,-33.8,31.2,-8.900001,-150.2,8.400001,-13.6,-116.4
19,-28,23.4,0.2,-35.100002,31.800001,-13.400001,-151.5,8.400001,-13.6,-116.4
18,-28,24.7,4.0,-32.100002,33.100002,-9.6,-148.5,8.400001,-13.6,-116.4
17,-28,23.300001,0.6,-30.800001,31.7,-13.0,-147.2,8.400001,-13.6,-116.4
16,-28,19.300001,-0.2,-30.6,27.7,-13.8,-147.0,8.400001,-13.6,-116.4
15,-28,17.5,-1.4,-30.2,25.9,-15.0,-146.6,8.400001,-13.6,-116.4
15,-29,9.900001,0.1,-32.5,18.300001,-13.400001,-148.90001,8.400001,-13.6,-116.4
15,-30,11.5,-2.0,-31.4,19.9,-15.6,-147.8,8.400001,-13.6,-116.4
15,-31,17.1,-2.8,-31.7,25.5,-16.4,-148.1,8.400001,-13.6,-116.4
15,-32,25.1,3.0,-34.7,33.5,-10.5,-151.1,8.400001,-13.6,-116.4
14,-32,17.2,6.3,-35.0,25.6,-7.3,-151.40001,8.400001,-13.6,-116.4
13,-32,23.9,-0.3,-33.7,32.3,-13.900001,-150.1,8.400001,-13.6,-116.4
12,-32,25.9,6.6,-33.8,34.3,-7.0,-150.2,8.400001,-13.6,-116.4
12,-31,29.5,9.0,-37.4,37.9,-4.5,-153.8,8.400001,-13.6,-116.4
12,-30,28.300001,6.5,-42.0,36.7,-7.1,-158.40001,8.400001,-13.6,-116.4
12,-29,24.800001,0.7,-48.2,33.2,-12.900001,-164.6,8.400001,-13.6,-116.4
12,-28,25.7,-7.1,-46.8,34.100002,-20.7,-163.2,8.400001,-13.6,-116.4
12,-27,26.7,-7.8,-40.8,35.100002,-21.4,-157.2,8.400001,-13.6,-116.4
13,-27,18.4,-7.2000003,-42.0,26.800001,-20.800001,-158.40001,8.400001,-13.6,-116.4
14,-27,15.8,-7.1,-40.0,24.2,-20.7,-156.40001,8.400001,-13.6,-116.4
15,-27,18.6,-3.3,-32.8,27.0,-16.9,-149.2,8.400001,-13.6,-116.4
14,-31,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9
13,-30,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9
13,-31,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9
14,-30,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9
14,-29,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9
14,-28,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9
13,-28,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9
13,-29,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9
16,-31,17.7,-5.1,-31.800001,26.1,-18.7,-148.2,8.400001,-13.6,-116.4
17,-31,20.800001,-2.6000001,-21.6,29.2,-16.2,-138.0,8.400001,-13.6,-116.4
18,-31,22.800001,-1.3000001,-19.1,31.2,-14.900001,-135.5,8.400001,-13.6,-116.4
19,-31,26.7,-0.8,-18.9,35.100002,-14.400001,-135.3,8.400001,-13.6,-116.4
20,-31,27.9,0.0,-21.2,36.3,-13.6,-137.6,8.400001,-13.6,-116.4
21,-31,29.4,0.0,-20.5,37.8,-13.6,-136.90001,8.400001,-13.6,-116.4
22,-31,35.8,0.3,-19.6,44.2,-13.3,-136.0,8.400001,-13.6,-116.4
23,-31,37.4,-2.0,-26.2,45.8,-15.6,-142.6,8.400001,-13.6,-116.4
24,-31,35.5,-2.7,-32.8,43.9,-16.300001,-149.2,8.400001,-13.6,-116.4
25,-31,33.5,-0.8,-33.5,41.9,-14.400001,-149.90001,8.400001,-13.6,-116.4
26,-31,31.1,2.4,-33.9,39.5,-11.2,-150.3,8.400001,-13.6,-116.4
27,-31,28.7,5.9,-33.3,37.100002,-7.7000003,-149.7,8.400001,-13.6,-116.4
28,-31,29.2,8.2,-30.800001,37.600002,-5.3,-147.2,8.400001,-13.6,-116.4
29,-31,27.7,13.3,-26.800001,36.100002,-0.3,-143.2,8.400001,-13.6,-116.4
30,-31,28.9,15.5,-24.1,37.3,1.9,-140.5,8.400001,-13.6,-116.4
31,-31,31.4,15.3,-25.2,39.8,1.7,-141.6,8.400001,-13.6,-116.4
32,-31,30.9,16.9,-27.2,39.3,3.3,-143.6,8.400001,-13.6,-116.4
33,-31,30.300001,14.6,-28.1,38.7,1.0,-144.5,8.400001,-13.6,-116.4
34,-31,29.1,8.5,-27.300001,37.5,-5.1,-143.7,8.400001,-13.6,-116.4
34,-30,28.7,15.2,-33.4,37.100002,1.6,-149.8,8.400001,-13.6,-116.4
34,-27,35.100002,-0.7,-34.8,43.5,-14.3,-151.2,8.400001,-13.6,-116.4
