X,Y,MagX,MagY,MagZ,UncalMagX,UncalMagY,UncalMagZ,BiasX,BiasY,BiasZ
112,-31,24.119999,-6.6,-5.04,3.6599998,15.719999,14.46,-20.46,22.32,19.5
112,-30,20.76,0.12,-14.5199995,0.29999998,22.439999,4.98,-20.46,22.32,19.5
112,-29,23.82,7.5,-29.82,3.36,29.82,-10.32,-20.46,22.32,19.5
112,-28,50.399998,-1.68,-38.76,29.939999,20.64,-19.26,-20.46,22.32,19.5
112,-27,51.36,-12.42,-33.18,30.9,9.9,-13.679999,-20.46,22.32,19.5
111,-27,26.58,-8.099999,-22.619999,6.12,14.219999,-3.12,-20.46,22.32,19.5
110,-27,16.02,-6.8999996,-18.119999,-4.44,15.42,1.38,-20.46,22.32,19.5
109,-27,6.2999997,-9.36,-23.4,-14.16,12.96,-3.8999999,-20.46,22.32,19.5
108,-27,3.06,-14.5199995,-27.3,-17.4,7.7999997,-7.7999997,-20.46,22.32,19.5
107,-27,-2.04,-32.399998,-16.56,-22.5,-10.08,2.9399998,-20.46,22.32,19.5
107,-28,-22.68,-24.42,-25.68,-43.14,-2.1,-6.18,-20.46,22.32,19.5
107,-29,-3.9599998,-4.14,-45.899998,-24.42,18.18,-26.4,-20.46,22.32,19.5
107,-30,18.18,-6.0,-61.079998,-2.28,16.32,-41.579998,-20.46,22.32,19.5
107,-31,23.64,-16.5,-61.5,3.1799998,5.8199997,-42.0,-20.46,22.32,19.5
107,-32,6.12,-15.36,-65.46,-14.34,6.96,-45.96,-20.46,22.32,19.5
107,-33,10.38,13.2,-62.219997,-10.08,35.52,-42.719997,-20.46,22.32,19.5
107,-34,33.059998,-5.4,-65.34,12.599999,16.92,-45.84,-20.46,22.32,19.5
107,-35,23.4,-11.639999,-64.979996,2.9399998,10.679999,-45.48,-20.46,22.32,19.5
107,-36,7.62,-9.9,-33.0,-12.84,12.42,-13.5,-20.46,22.32,19.5
107,-37,4.8599997,6.54,-9.36,-15.599999,28.859999,10.139999,-20.46,22.32,19.5
107,-38,14.4,-48.78,-13.32,-6.06,-26.46,6.18,-20.46,22.32,19.5
107,-39,-35.399998,-30.779999,-42.42,-55.86,-8.46,-22.92,-20.46,22.32,19.5
107,-40,-18.9,7.5,-48.719997,-39.36,29.82,-29.22,-20.46,22.32,19.5
107,-41,10.92,0.48,-54.239998,-9.54,22.8,-34.739998,-20.46,22.32,19.5
106,-41,33.84,13.0199995,-42.18,13.38,35.34,-22.68,-20.46,22.32,19.5
105,-41,41.34,6.0,-32.88,20.88,28.32,-13.38,-20.46,22.32,19.5
104,-41,32.82,-6.48,-27.18,12.36,15.839999,-7.68,-20.46,22.32,19.5
103,-41,15.839999,-4.2,-30.9,-4.62,18.119999,-11.4,-20.46,22.32,19.5
102,-41,23.4,6.0,-36.36,2.9399998,28.32,-16.859999,-20.46,22.32,19.5
101,-41,31.859999,9.3,-34.559998,11.4,31.619999,-15.059999,-20.46,22.32,19.5
100,-41,29.699999,11.82,-31.619999,9.24,34.14,-12.12,-20.46,22.32,19.5
99,-41,22.199999,13.08,-36.54,1.74,35.399998,-17.039999,-20.46,22.32,19.5
98,-41,25.859999,17.88,-40.44,5.4,40.2,-20.939999,-20.46,22.32,19.5
97,-41,34.559998,16.56,-39.96,14.099999,38.879997,-20.46,-20.46,22.32,19.5
96,-41,33.18,22.02,-38.879997,12.719999,44.34,-19.38,-20.46,22.32,19.5
95,-41,33.48,33.239998,-30.72,13.0199995,55.559998,-11.219999,-20.46,22.32,19.5
94,-41,31.8,36.239998,-21.539999,11.34,58.559998,-2.04,-20.46,22.32,19.5
93,-41,21.0,46.14,-8.099999,0.53999996,68.46,11.4,-20.46,22.32,19.5
92,-41,20.4,50.52,-3.8999999,-0.06,72.84,15.599999,-20.46,22.32,19.5
91,-41,29.939999,51.36,0.0,9.48,73.68,19.5,-20.46,22.32,19.5
90,-41,32.04,39.84,-10.62,11.58,62.16,8.88,-20.46,22.32,19.5
89,-41,32.16,36.84,-18.9,11.7,59.16,0.59999996,-20.46,22.32,19.5
88,-41,36.66,40.14,-26.16,16.199999,62.46,-6.66,-20.46,22.32,19.5
87,-41,44.76,23.76,-37.86,24.3,46.079998,-18.359999,-20.46,22.32,19.5
86,-41,43.14,19.92,-49.62,22.68,42.239998,-30.119999,-20.46,22.32,19.5
85,-41,50.1,15.48,-55.5,29.64,37.8,-36.0,-20.46,22.32,19.5
84,-41,49.079998,14.94,-53.399998,28.619999,37.26,-33.899998,-20.46,22.32,19.5
83,-41,33.899998,15.0,-45.48,13.44,37.32,-25.98,-20.46,22.32,19.5
82,-41,30.179998,13.259999,-48.719997,9.719999,35.579998,-29.22,-20.46,22.32,19.5
81,-41,31.08,14.16,-50.1,10.62,36.48,-30.599998,-20.46,22.32,19.5
80,-41,30.66,14.94,-53.579998,10.2,37.26,-34.079998,-20.46,22.32,19.5
79,-41,25.199999,11.58,-58.14,4.74,33.899998,-38.64,-20.46,22.32,19.5
78,-41,38.82,17.34,-40.86,18.359999,39.66,-21.359999,-20.46,22.32,19.5
77,-41,38.04,14.219999,-33.48,17.58,36.54,-13.98,-20.46,22.32,19.5
76,-41,32.16,3.4199998,-35.7,11.7,25.74,-16.199999,-20.46,22.32,19.5
76,-42,28.74,-4.14,-36.719997,8.28,18.18,-17.22,-20.46,22.32,19.5
76,-43,24.48,-4.7999997,-40.739998,4.02,17.52,-21.24,-20.46,22.32,19.5
76,-44,30.359999,-6.42,-46.98,9.9,15.9,-27.48,-20.46,22.32,19.5
76,-45,34.32,-1.74,-45.96,13.86,20.58,-26.46,-20.46,22.32,19.5
76,-46,40.739998,1.5,-46.32,20.279999,23.82,-26.82,-20.46,22.32,19.5
76,-47,38.82,1.38,-50.94,18.359999,23.699999,-31.439999,-20.46,22.32,19.5
76,-48,37.62,5.16,-51.66,17.16,27.48,-32.16,-20.46,22.32,19.5
76,-49,39.78,7.8599997,-48.48,19.32,30.179998,-28.98,-20.46,22.32,19.5
76,-50,40.02,11.88,-41.52,19.56,34.2,-22.02,-20.46,22.32,19.5
76,-51,41.579998,0.12,-35.7,21.119999,22.439999,-16.199999,-20.46,22.32,19.5
76,-52,41.64,1.92,-32.399998,21.18,24.24,-12.9,-20.46,22.32,19.5
77,-52,31.859999,-11.34,-36.899998,11.4,10.98,-17.4,-20.46,22.32,19.5
78,-52,33.66,-7.02,-38.76,13.2,15.299999,-19.26,-20.46,22.32,19.5
78,-51,32.28,-4.02,-45.36,11.82,18.3,-25.859999,-20.46,22.32,19.5
78,-50,32.04,0.29999998,-52.199997,11.58,22.619999,-32.7,-20.46,22.32,19.5
78,-49,31.08,-3.54,-56.94,10.62,18.779999,-37.44,-20.46,22.32,19.5
78,-48,26.76,-7.7999997,-58.079998,6.2999997,14.5199995,-38.579998,-20.46,22.32,19.5
78,-47,19.74,-12.0,-54.78,-0.71999997,10.32,-35.28,-20.46,22.32,19.5
78,-46,8.28,-7.68,-46.86,-12.179999,14.639999,-27.359999,-20.46,22.32,19.5
78,-45,9.96,-13.679999,-40.8,-10.5,8.639999,-21.3,-20.46,22.32,19.5
79,-45,12.24,-16.14,-34.68,-8.22,6.18,-15.179999,-20.46,22.32,19.5
79,-44,18.18,-8.22,-33.42,-2.28,14.099999,-13.92,-20.46,22.32,19.5
79,-43,20.52,3.72,-38.34,0.06,26.039999,-18.84,-20.46,22.32,19.5
79,-42,19.199999,7.98,-49.559998,-1.26,30.3,-30.06,-20.46,22.32,19.5
79,-40,19.859999,-3.4199998,-62.76,-0.59999996,18.9,-43.26,-20.46,22.32,19.5
79,-39,7.62,-14.4,-57.6,-12.84,7.9199996,-38.1,-20.46,22.32,19.5
79,-38,3.36,-19.98,-56.219997,-17.1,2.34,-36.719997,-20.46,22.32,19.5
79,-37,0.9,-22.5,-56.1,-19.56,-0.17999999,-36.6,-20.46,22.32,19.5
79,-36,-1.02,-21.66,-56.46,-21.48,0.65999997,-36.96,-20.46,22.32,19.5
79,-35,-0.29999998,-18.66,-51.78,-20.76,3.6599998,-32.28,-20.46,22.32,19.5
79,-34,-3.12,-16.14,-51.18,-23.58,6.18,-31.679998,-20.46,22.32,19.5
79,-33,-4.2,-12.3,-50.399998,-24.66,10.0199995,-30.9,-20.46,22.32,19.5
79,-32,-4.44,-9.54,-55.98,-24.9,12.78,-36.48,-20.46,22.32,19.5
79,-31,-5.4,-11.759999,-59.52,-25.859999,10.559999,-40.02,-20.46,22.32,19.5
79,-30,-6.96,-17.46,-58.44,-27.42,4.8599997,-38.94,-20.46,22.32,19.5
79,-29,-0.9,-14.28,-55.379997,-21.359999,8.04,-35.88,-20.46,22.32,19.5
79,-28,2.1599998,-8.639999,-52.68,-18.3,13.679999,-33.18,-20.46,22.32,19.5
79,-27,3.4199998,0.29999998,-46.44,-17.039999,22.619999,-26.939999,-20.46,22.32,19.5
79,-26,1.5,6.42,-47.219997,-18.96,28.74,-27.72,-20.46,22.32,19.5
79,-25,2.34,9.0,-54.96,-18.119999,31.32,-35.46,-20.46,22.32,19.5
79,-24,3.06,8.099999,-62.76,-17.4,30.42,-43.26,-20.46,22.32,19.5
79,-23,1.3199999,-0.24,-72.299995,-19.14,22.08,-52.8,-20.46,22.32,19.5
79,-22,0.0,-8.16,-76.08,-20.46,14.16,-56.579998,-20.46,22.32,19.5
79,-21,-2.3999999,-21.539999,-77.46,-22.859999,0.78,-57.96,-20.46,22.32,19.5
79,-20,-0.78,-23.519999,-63.719997,-21.24,-1.1999999,-44.219997,-20.46,22.32,19.5
79,-19,-1.62,-21.119999,-60.719997,-22.08,1.1999999,-41.219997,-20.46,22.32,19.5
79,-18,1.4399999,-14.5199995,-57.66,-19.02,7.7999997,-38.16,-20.46,22.32,19.5
79,-17,1.56,-11.82,-59.76,-18.9,10.5,-40.26,-20.46,22.32,19.5
79,-16,4.38,-14.759999,-62.76,-16.08,7.56,-43.26,-20.46,22.32,19.5
79,-15,10.559999,-12.3,-61.8,-9.9,10.0199995,-42.3,-20.46,22.32,19.5
79,-14,18.06,-18.42,-56.039997,-2.3999999,3.8999999,-36.54,-20.46,22.32,19.5
78,-14,30.24,-13.32,-56.1,9.78,9.0,-36.6,-20.46,22.32,19.5
77,-14,44.399998,-16.56,-48.239998,23.939999,5.7599998,-28.74,-20.46,22.32,19.5
76,-14,57.36,-8.82,-37.079998,36.899998,13.5,-17.58,-20.46,22.32,19.5
75,-14,71.939995,2.3999999,-26.64,51.48,24.72,-7.14,-20.46,22.32,19.5
75,-15,79.619995,-8.34,-29.82,59.16,13.98,-10.32,-20.46,22.32,19.5
75,-16,68.82,-27.539999,-32.76,48.36,-5.22,-13.259999,-20.46,22.32,19.5
75,-17,62.879997,-28.5,-42.18,42.42,-6.18,-22.68,-20.46,22.32,19.5
75,-18,55.079998,-30.179998,-50.879997,34.62,-7.8599997,-31.38,-20.46,22.32,19.5
75,-19,52.079998,-23.88,-58.859997,31.619999,-1.56,-39.36,-20.46,22.32,19.5
75,-20,52.44,-15.599999,-62.52,31.98,6.72,-43.02,-20.46,22.32,19.5
75,-21,50.28,-4.3199997,-65.939995,29.82,18.0,-46.44,-20.46,22.32,19.5
74,-21,53.46,-3.9599998,-58.02,33.0,18.359999,-38.52,-20.46,22.32,19.5
73,-21,46.559998,-2.1599998,-40.739998,26.099998,20.16,-21.24,-20.46,22.32,19.5
72,-21,33.42,-6.12,-34.02,12.96,16.199999,-14.5199995,-20.46,22.32,19.5
72,-22,32.82,-2.76,-37.559998,12.36,19.56,-18.06,-20.46,22.32,19.5
72,-23,33.239998,0.12,-35.88,12.78,22.439999,-16.38,-20.46,22.32,19.5
72,-24,33.3,0.59999996,-36.66,12.84,22.92,-17.16,-20.46,22.32,19.5
72,-25,26.88,-8.04,-44.399998,6.42,14.28,-24.9,-20.46,22.32,19.5
72,-26,27.06,-9.0,-38.64,6.6,13.32,-19.14,-20.46,22.32,19.5
72,-27,27.599998,-6.8399997,-41.46,7.14,15.48,-21.96,-20.46,22.32,19.5
72,-28,26.699999,-11.94,-46.44,6.24,10.38,-26.939999,-20.46,22.32,19.5
72,-29,41.52,-1.56,-41.76,21.06,20.76,-22.26,-20.46,22.32,19.5
78,-28,14.04,6.72,-56.699997,-6.42,29.039999,-37.2,-20.46,22.32,19.5
77,-28,20.1,14.94,-57.84,-0.35999998,37.26,-38.34,-20.46,22.32,19.5
76,-28,12.059999,7.62,-55.68,-8.4,29.939999,-36.18,-20.46,22.32,19.5
75,-28,15.599999,-8.76,-54.899998,-4.8599997,13.559999,-35.399998,-20.46,22.32,19.5
74,-28,21.42,-13.92,-54.719997,0.96,8.4,-35.219997,-20.46,22.32,19.5
73,-28,28.32,-15.299999,-51.239998,7.8599997,7.02,-31.74,-20.46,22.32,19.5
75,-43,30.0,-6.7799997,-44.879997,9.54,15.54,-25.38,-20.46,22.32,19.5
74,-43,31.679998,-3.4199998,-45.18,11.219999,18.9,-25.68,-20.46,22.32,19.5
73,-43,32.46,-5.04,-46.62,12.0,17.279999,-27.119999,-20.46,22.32,19.5
72,-43,34.38,0.06,-42.54,13.92,22.38,-23.039999,-20.46,22.32,19.5
71,-43,33.239998,3.48,-37.38,12.78,25.8,-17.88,-20.46,22.32,19.5
70,-43,29.16,6.54,-35.7,8.7,28.859999,-16.199999,-20.46,22.32,19.5
69,-43,32.04,8.22,-37.38,11.58,30.539999,-17.88,-20.46,22.32,19.5
68,-43,34.739998,5.4,-33.719997,14.28,27.72,-14.219999,-20.46,22.32,19.5
67,-43,32.52,4.68,-32.219997,12.059999,27.0,-12.719999,-20.46,22.32,19.5
66,-43,30.179998,5.2799997,-33.899998,9.719999,27.599998,-14.4,-20.46,22.32,19.5
65,-43,30.539999,8.4,-34.079998,10.08,30.72,-14.58,-20.46,22.32,19.5
64,-43,28.98,6.54,-33.899998,8.5199995,28.859999,-14.4,-20.46,22.32,19.5
63,-43,31.08,4.98,-31.56,10.62,27.3,-12.059999,-20.46,22.32,19.5
62,-43,27.599998,1.8,-35.579998,7.14,24.119999,-16.08,-20.46,22.32,19.5
61,-43,24.96,0.65999997,-35.64,4.5,22.98,-16.14,-20.46,22.32,19.5
60,-43,25.619999,1.92,-40.32,5.16,24.24,-20.82,-20.46,22.32,19.5
59,-43,27.119999,3.06,-42.84,6.66,25.38,-23.34,-20.46,22.32,19.5
58,-43,30.359999,5.8799996,-43.5,9.9,28.199999,-24.0,-20.46,22.32,19.5
57,-43,32.219997,7.08,-43.079998,11.759999,29.4,-23.58,-20.46,22.32,19.5
56,-43,30.48,12.42,-41.76,10.0199995,34.739998,-22.26,-20.46,22.32,19.5
55,-43,28.92,15.059999,-42.96,8.46,37.38,-23.46,-20.46,22.32,19.5
54,-43,22.619999,22.26,-48.18,2.1599998,44.579998,-28.68,-20.46,22.32,19.5
53,-43,32.16,23.88,-51.3,11.7,46.2,-31.8,-20.46,22.32,19.5
52,-43,30.48,24.18,-53.34,10.0199995,46.5,-33.84,-20.46,22.32,19.5
51,-43,33.719997,21.66,-50.82,13.259999,43.98,-31.32,-20.46,22.32,19.5
50,-43,32.7,19.56,-47.039997,12.24,41.879997,-27.539999,-20.46,22.32,19.5
49,-43,32.04,15.719999,-43.98,11.58,38.04,-24.48,-20.46,22.32,19.5
48,-43,32.1,14.28,-40.32,11.639999,36.6,-20.82,-20.46,22.32,19.5
47,-43,33.96,13.259999,-37.44,13.5,35.579998,-17.94,-20.46,22.32,19.5
46,-43,32.64,13.92,-33.18,12.179999,36.239998,-13.679999,-20.46,22.32,19.5
45,-43,33.18,11.94,-29.519999,12.719999,34.26,-10.0199995,-20.46,22.32,19.5
44,-43,31.199999,7.9199996,-42.239998,10.74,30.24,-22.74,-20.46,22.32,19.5
43,-43,32.7,10.92,-25.619999,12.24,33.239998,-6.12,-20.46,22.32,19.5
42,-43,35.34,12.0,-24.539999,14.88,34.32,-5.04,-20.46,22.32,19.5
41,-43,30.539999,6.72,-25.619999,10.08,29.039999,-6.12,-20.46,22.32,19.5
41,-44,24.779999,-3.36,-26.4,4.3199997,18.96,-6.8999996,-20.46,22.32,19.5
41,-45,22.199999,-8.46,-22.68,1.74,13.86,-3.1799998,-20.46,22.32,19.5
41,-46,14.88,-12.3,-23.1,-5.58,10.0199995,-3.6,-20.46,22.32,19.5
41,-47,4.98,-11.58,-18.06,-15.48,10.74,1.4399999,-20.46,22.32,19.5
41,-48,11.58,-1.68,-21.9,-8.88,20.64,-2.3999999,-20.46,22.32,19.5
41,-49,14.7,-13.259999,-28.68,-5.7599998,9.059999,-9.179999,-20.46,22.32,19.5
41,-50,9.179999,-25.38,-27.72,-11.28,-3.06,-8.22,-20.46,22.32,19.5
41,-51,-0.29999998,-27.84,-28.68,-20.76,-5.52,-9.179999,-20.46,22.32,19.5
42,-51,8.04,-24.359999,-37.559998,-12.42,-2.04,-18.06,-20.46,22.32,19.5
43,-51,15.42,-24.66,-42.66,-5.04,-2.34,-23.16,-20.46,22.32,19.5
44,-51,18.24,-21.0,-47.46,-2.22,1.3199999,-27.96,-20.46,22.32,19.5
44,-50,19.32,-19.8,-48.239998,-1.14,2.52,-28.74,-20.46,22.32,19.5
44,-49,21.18,-14.04,-50.399998,0.71999997,8.28,-30.9,-20.46,22.32,19.5
44,-48,22.32,-12.719999,-47.039997,1.86,9.599999,-27.539999,-20.46,22.32,19.5
44,-47,22.74,-10.32,-41.46,2.28,12.0,-21.96,-20.46,22.32,19.5
44,-46,23.16,-6.18,-39.96,2.7,16.14,-20.46,-20.46,22.32,19.5
44,-45,25.92,-1.74,-35.82,5.46,20.58,-16.32,-20.46,22.32,19.5
44,-44,27.06,3.4199998,-36.66,6.6,25.74,-17.16,-20.46,22.32,19.5
44,-42,28.38,8.82,-50.76,7.9199996,31.14,-31.26,-20.46,22.32,19.5
44,-41,29.16,0.78,-56.34,8.7,23.1,-36.84,-20.46,22.32,19.5
44,-40,25.98,-7.3199997,-53.16,5.52,15.0,-33.66,-20.46,22.32,19.5
44,-39,22.68,-14.4,-50.76,2.22,7.9199996,-31.26,-20.46,22.32,19.5
44,-38,21.66,-21.42,-42.059998,1.1999999,0.9,-22.56,-20.46,22.32,19.5
44,-37,25.019999,-16.74,-32.579998,4.56,5.58,-13.08,-20.46,22.32,19.5
44,-36,24.359999,-14.4,-23.34,3.8999999,7.9199996,-3.84,-20.46,22.32,19.5
44,-35,23.16,-6.7799997,-18.96,2.7,15.54,0.53999996,-20.46,22.32,19.5
44,-34,22.26,-3.48,-20.16,1.8,18.84,-0.65999997,-20.46,22.32,19.5
44,-33,26.46,-1.92,-20.34,6.0,20.4,-0.84,-20.46,22.32,19.5
44,-32,27.24,3.36,-19.92,6.7799997,25.68,-0.42,-20.46,22.32,19.5
44,-31,30.0,1.3199999,-24.779999,9.54,23.64,-5.2799997,-20.46,22.32,19.5
44,-30,27.84,-2.8799999,-23.519999,7.3799996,19.439999,-4.02,-20.46,22.32,19.5
45,-30,27.84,-3.0,-24.72,7.3799996,19.32,-5.22,-20.46,22.32,19.5
46,-30,27.24,-9.12,-30.66,6.7799997,13.2,-11.16,-20.46,22.32,19.5
47,-30,22.859999,-3.6599998,-35.7,2.3999999,18.66,-16.199999,-20.46,22.32,19.5
48,-30,22.26,-3.6599998,-36.84,1.8,18.66,-17.34,-20.46,22.32,19.5
49,-30,16.08,-1.02,-35.399998,-4.38,21.3,-15.9,-20.46,22.32,19.5
50,-30,15.059999,-2.76,-33.0,-5.4,19.56,-13.5,-20.46,22.32,19.5
51,-30,18.18,-2.04,-24.9,-2.28,20.279999,-5.4,-20.46,22.32,19.5
51,-29,20.1,-1.38,-26.76,-0.35999998,20.939999,-7.2599998,-20.46,22.32,19.5
51,-28,22.619999,1.62,-28.32,2.1599998,23.939999,-8.82,-20.46,22.32,19.5
52,-28,21.18,7.14,-30.359999,0.71999997,29.46,-10.86,-20.46,22.32,19.5
53,-28,23.699999,6.3599997,-32.579998,3.24,28.68,-13.08,-20.46,22.32,19.5
54,-28,23.1,5.3399997,-32.579998,2.6399999,27.66,-13.08,-20.46,22.32,19.5
55,-28,22.98,8.099999,-30.119999,2.52,30.42,-10.62,-20.46,22.32,19.5
56,-28,21.18,6.48,-27.359999,0.71999997,28.8,-7.8599997,-20.46,22.32,19.5
57,-28,16.74,9.719999,-21.0,-3.72,32.04,-1.5,-20.46,22.32,19.5
58,-28,15.48,9.3,-14.5199995,-4.98,31.619999,4.98,-20.46,22.32,19.5
59,-28,18.119999,16.92,-6.72,-2.34,39.239998,12.78,-20.46,22.32,19.5
60,-28,27.3,21.9,-7.3799996,6.8399997,44.219997,12.12,-20.46,22.32,19.5
61,-28,31.08,14.16,-18.24,10.62,36.48,1.26,-20.46,22.32,19.5
62,-28,26.58,6.7799997,-25.019999,6.12,29.099998,-5.52,-20.46,22.32,19.5
63,-28,23.82,-7.7999997,-31.199999,3.36,14.5199995,-11.7,-20.46,22.32,19.5
64,-28,21.72,-30.9,-35.94,1.26,-8.58,-16.44,-20.46,22.32,19.5
65,-28,26.22,-21.119999,-29.099998,5.7599998,1.1999999,-9.599999,-20.46,22.32,19.5
66,-28,20.64,-15.54,-26.76,0.17999999,6.7799997,-7.2599998,-20.46,22.32,19.5
67,-28,18.42,-7.56,-26.4,-2.04,14.759999,-6.8999996,-20.46,22.32,19.5
67,-29,15.599999,-16.8,-22.8,-4.8599997,5.52,-3.3,-20.46,22.32,19.5
67,-30,10.2,-16.56,-27.96,-10.26,5.7599998,-8.46,-20.46,22.32,19.5
67,-31,9.3,-13.62,-34.2,-11.16,8.7,-14.7,-20.46,22.32,19.5
67,-32,11.4,-11.16,-38.28,-9.059999,11.16,-18.779999,-20.46,22.32,19.5
67,-33,19.38,-8.46,-43.68,-1.0799999,13.86,-24.18,-20.46,22.32,19.5
67,-34,24.539999,-2.1599998,-46.86,4.08,20.16,-27.359999,-20.46,22.32,19.5
67,-35,28.98,5.3399997,-45.96,8.5199995,27.66,-26.46,-20.46,22.32,19.5
67,-36,32.16,8.94,-37.02,11.7,31.26,-17.52,-20.46,22.32,19.5
67,-37,34.62,2.46,-33.84,14.16,24.779999,-14.34,-20.46,22.32,19.5
67,-38,35.52,0.17999999,-37.98,15.059999,22.5,-18.48,-20.46,22.32,19.5
67,-39,36.42,2.28,-46.02,15.96,24.6,-26.519999,-20.46,22.32,19.5
67,-40,39.54,8.34,-45.96,19.08,30.66,-26.46,-20.46,22.32,19.5
67,-41,42.84,10.74,-35.219997,22.38,33.059998,-15.719999,-20.46,22.32,19.5
67,-42,40.14,8.099999,-28.5,19.68,30.42,-9.0,-20.46,22.32,19.5
51,-31,19.68,0.24,-20.34,-0.78,22.56,-0.84,-20.46,22.32,19.5
51,-32,22.56,-5.22,-20.64,2.1,17.1,-1.14,-20.46,22.32,19.5
51,-33,28.32,-6.24,-18.24,7.8599997,16.08,1.26,-20.46,22.32,19.5
51,-34,29.82,-9.48,-18.72,9.36,12.84,0.78,-20.46,22.32,19.5
51,-35,28.98,-10.559999,-26.16,8.5199995,11.759999,-6.66,-20.46,22.32,19.5
51,-36,28.08,-9.84,-28.859999,7.62,12.48,-9.36,-20.46,22.32,19.5
51,-37,24.9,-12.78,-27.539999,4.44,9.54,-8.04,-20.46,22.32,19.5
51,-38,29.82,-10.679999,-28.56,9.36,11.639999,-9.059999,-20.46,22.32,19.5
51,-39,32.46,-13.2,-31.74,12.0,9.12,-12.24,-20.46,22.32,19.5
51,-40,29.939999,-11.099999,-50.28,9.48,11.219999,-30.779999,-20.46,22.32,19.5
51,-41,30.06,-3.36,-57.36,9.599999,18.96,-37.86,-20.46,22.32,19.5
51,-42,30.24,2.7,-61.92,9.78,25.019999,-42.42,-20.46,22.32,19.5
50,-28,22.08,-2.76,-27.42,1.62,19.56,-7.9199996,-20.46,22.32,19.5
49,-28,25.619999,4.02,-25.199999,5.16,26.34,-5.7,-20.46,22.32,19.5
48,-28,26.76,1.26,-24.0,6.2999997,23.58,-4.5,-20.46,22.32,19.5
47,-28,31.14,1.62,-19.32,10.679999,23.939999,0.17999999,-20.46,22.32,19.5
46,-28,30.72,3.6,-15.9,10.26,25.92,3.6,-20.46,22.32,19.5
45,-28,28.38,2.46,-10.62,7.9199996,24.779999,8.88,-20.46,22.32,19.5
44,-28,26.82,2.9399998,-9.719999,6.3599997,25.26,9.78,-20.46,22.32,19.5
43,-28,26.699999,4.8599997,-11.5199995,6.24,27.18,7.98,-20.46,22.32,19.5
42,-28,27.48,3.3,-10.5,7.02,25.619999,9.0,-20.46,22.32,19.5
41,-28,26.699999,2.1,-11.219999,6.24,24.42,8.28,-20.46,22.32,19.5
40,-28,24.6,-5.8199997,-10.26,4.14,16.5,9.24,-20.46,22.32,19.5
39,-28,22.56,-11.46,-13.74,2.1,10.86,5.7599998,-20.46,22.32,19.5
38,-28,23.22,-12.719999,-19.26,2.76,9.599999,0.24,-20.46,22.32,19.5
37,-28,30.24,-7.14,-24.539999,9.78,15.179999,-5.04,-20.46,22.32,19.5
36,-28,31.439999,-9.12,-26.22,10.98,13.2,-6.72,-20.46,22.32,19.5
35,-28,39.6,-0.78,-26.099998,19.14,21.539999,-6.6,-20.46,22.32,19.5
34,-28,40.079998,6.3599997,-26.519999,19.619999,28.68,-7.02,-20.46,22.32,19.5
33,-28,37.739998,12.42,-27.72,17.279999,34.739998,-8.22,-20.46,22.32,19.5
33,-29,39.78,9.84,-28.68,19.32,32.16,-9.179999,-20.46,22.32,19.5
33,-30,41.16,9.179999,-26.58,20.699999,31.5,-7.08,-20.46,22.32,19.5
33,-31,36.059998,8.099999,-29.099998,15.599999,30.42,-9.599999,-20.46,22.32,19.5
32,-31,30.3,2.3999999,-23.039999,9.84,24.72,-3.54,-20.46,22.32,19.5
31,-31,26.46,0.84,-18.96,6.0,23.16,0.53999996,-20.46,22.32,19.5
30,-31,23.039999,2.1,-18.48,2.58,24.42,1.02,-20.46,22.32,19.5
30,-30,24.96,2.1,-15.48,4.5,24.42,4.02,-20.46,22.32,19.5
29,-30,26.46,3.84,-9.9,6.0,26.16,9.599999,-20.46,22.32,19.5
29,-29,26.039999,7.3199997,-11.5199995,5.58,29.64,7.98,-20.46,22.32,19.5
29,-28,24.539999,10.559999,-17.76,4.08,32.88,1.74,-20.46,22.32,19.5
30,-28,23.34,5.04,-21.42,2.8799999,27.359999,-1.92,-20.46,22.32,19.5
31,-28,29.939999,4.7999997,-22.14,9.48,27.119999,-2.6399999,-20.46,22.32,19.5
32,-28,33.36,4.74,-26.58,12.9,27.06,-7.08,-20.46,22.32,19.5
29,-27,20.64,2.7,-23.16,0.17999999,25.019999,-3.6599998,-20.46,22.32,19.5
29,-26,15.12,4.98,-25.68,-5.3399997,27.3,-6.18,-20.46,22.32,19.5
28,-26,19.8,9.66,-29.4,-0.65999997,31.98,-9.9,-20.46,22.32,19.5
27,-26,22.74,11.94,-34.02,2.28,34.26,-14.5199995,-20.46,22.32,19.5
26,-26,30.42,14.34,-32.28,9.96,36.66,-12.78,-20.46,22.32,19.5
25,-26,33.3,11.16,-25.92,12.84,33.48,-6.42,-20.46,22.32,19.5
24,-26,25.08,7.7999997,-18.48,4.62,30.119999,1.02,-20.46,22.32,19.5
23,-26,14.04,3.78,-24.119999,-6.42,26.099998,-4.62,-20.46,22.32,19.5
22,-26,13.86,0.71999997,-33.42,-6.6,23.039999,-13.92,-20.46,22.32,19.5
22,-25,15.179999,-5.64,-40.739998,-5.2799997,16.68,-21.24,-20.46,22.32,19.5
22,-24,17.039999,-7.44,-36.54,-3.4199998,14.88,-17.039999,-20.46,22.32,19.5
22,-23,19.02,-8.04,-28.38,-1.4399999,14.28,-8.88,-20.46,22.32,19.5
21,-23,16.8,-9.78,-24.3,-3.6599998,12.54,-4.7999997,-20.46,22.32,19.5
