time,seconds_elapsed,yaw,qx,qz,roll,qw,qy,pitch
1732873770729186300,3.935186279296875,-0.5180511356405544,-0.05449189430776635,0.25713897944919617,-0.05234712775410282,-0.9639457651074028,0.04145860842102154,0.1267145381134122
1732873770739181300,3.945181396484375,-0.5141551457432597,-0.05352091392574658,0.2552426844617603,-0.05206482733514487,-0.9645264894060042,0.04093220779043049,0.12446105127037312
1732873770749176300,3.95517626953125,-0.5099282100030353,-0.05365148803983745,0.2531770945255172,-0.05110335849386082,-0.9650886497944353,0.040334980854435855,0.12430051023162354
1732873770759171300,3.96517138671875,-0.505337186550935,-0.054904763620591025,0.25091912547551665,-0.04925503467813663,-0.9656398625279743,0.03955757368890098,0.12622286169106586
1732873770769166300,3.975166259765625,-0.5005120704076036,-0.05703105146273145,0.24853504993372497,-0.04686499565724143,-0.9661673848772192,0.038710747412667994,0.12980928927870647
1732873770779161000,3.9851611328125,-0.4957089623839894,-0.05964996274502876,0.24615459609385162,-0.04436696307598144,-0.9666496322121867,0.03792412579503626,0.13439584131216692
1732873770789157400,3.995157470703125,-0.4911156317228095,-0.062438119579488346,0.24387260711944517,-0.042011858930585996,-0.9670781011935243,0.0372493563724791,0.1393841579319593
1732873770799152400,4.00515234375,-0.4868806906858093,-0.06508800411945206,0.24176893271466063,-0.040065255770628035,-0.967450571991047,0.036751893688752355,0.14420910149095195
1732873770809147400,4.0151474609375,-0.4830941951545847,-0.0673124500138061,0.2398981977098893,-0.03879652065325751,-0.967773350041908,0.036504966314589625,0.1483448274267757
1732873770819142400,4.025142333984375,-0.4797233635843546,-0.06897410236292581,0.23825083396842398,-0.03828861798939815,-0.9680627157441141,0.03651981620065725,0.1515234148544427
1732873770829137400,4.035137451171875,-0.4767102628731819,-0.07006880549817963,0.23679564445102216,-0.03837202512460055,-0.968333953604612,0.036709651434304706,0.15368970244523827
1732873770839132400,4.04513232421875,-0.4740836556878319,-0.07066123249805709,0.23553671345673385,-0.03873088154569839,-0.9685894220025623,0.03693216990071508,0.1548999100821243
1732873770849128200,4.055128173828125,-0.47186368792979394,-0.07082919608687854,0.23447273919618136,-0.03904632741926334,-0.9688309279172371,0.037045686829253,0.15523819960893642
1732873770859123200,4.065123291015625,-0.4700901763277659,-0.07065956796851489,0.23361920788423285,-0.03921146300602008,-0.9690504353599552,0.03701931125013361,0.15486044369106827
1732873770869118200,4.0751181640625,-0.4688226045186319,-0.07028848498495141,0.23300623377958044,-0.03925980650119826,-0.9692294031297293,0.03690569819895768,0.15405853039299203
1732873770879113200,4.08511328125,-0.46810204625140467,-0.06983296819751686,0.23265980660743132,-0.039356285901507373,-0.9693488452517188,0.03681876624489735,0.15311508484120342
1732873770889108200,4.095108154296875,-0.46791362939991366,-0.06932195382085443,0.2325813365234836,-0.0397462982730856,-0.9694015775335472,0.03689017307447799,0.15214788662068815
1732873770899103500,4.105103515625,-0.46825015600273784,-0.0686426854623131,0.23277301253626081,-0.040607692831992975,-0.969392738099593,0.03718365110098784,0.15096693779388579
1732873770909099300,4.115099365234375,-0.4691526750365239,-0.0675358031285023,0.2332596041438646,-0.04212536369871873,-0.9693323031382871,0.03773345727028769,0.14908430153880411
1732873770919094300,4.12509423828125,-0.47071753245614,-0.06574219908175244,0.23408908059327976,-0.04443572110114436,-0.9692234773945172,0.03855020813108251,0.14600431385890372
1732873770929089300,4.13508935546875,-0.4730509350828442,-0.06316339946583137,0.23530537372614058,-0.0474745473547779,-0.9690589791928543,0.03957843747888389,0.14151603605617727
1732873770939084300,4.145084228515625,-0.4761923945438419,-0.059823315414881915,0.23691473804044344,-0.05104614473479018,-0.9688314747468816,0.04071991068780844,0.1356271373583289
1732873770949079300,4.155079345703125,-0.4800638516266196,-0.055889854917983275,0.23886130924405646,-0.054735067340584885,-0.9685426938737705,0.04179266247124533,0.12858274962634203
1732873770959075300,4.165075439453125,-0.48442713502990686,-0.051624181800919385,0.2410118296537273,-0.05795109076666467,-0.9682139968773095,0.04254270841717534,0.12076644249625734
1732873770969070000,4.175070068359375,-0.48905495563012763,-0.047257718553324245,0.24324952096621644,-0.06028774762471523,-0.9678657247203928,0.04280599856173198,0.11254074152394238
1732873770979065000,4.185065185546875,-0.4938479469772811,-0.04288899297979117,0.2455292195600581,-0.06161591864393006,-0.967505414151749,0.04253454978221009,0.10406534471485332
1732873770989060400,4.195060302734375,-0.49890226828631296,-0.03848980922893363,0.24790653505313873,-0.0621153830286285,-0.9671155354706744,0.04181371161688198,0.09532426817268824
1732873770999055400,4.205055419921875,-0.5045323895378403,-0.03403869042792565,0.2505426937946028,-0.06203794208013207,-0.9666475235395968,0.04077157382745981,0.08634411848378694
1732873771009050400,4.21505029296875,-0.5108958842283123,-0.029766173283769206,0.25352265834363913,-0.06145005745548653,-0.9660641642941384,0.03950011594126198,0.07761832858589861
1732873771019046400,4.22504638671875,-0.5175664266585638,-0.026345609836884918,0.25664872439300424,-0.05981874485502489,-0.9654022855631903,0.037890022789289206,0.07037515227527917
1732873771029041400,4.23504150390625,-0.5237668229766324,-0.024737819625262447,0.2595616968886432,-0.05662323515839663,-0.9647411488774849,0.03592162875918232,0.06642778587558458
1732873771039036200,4.2450361328125,-0.5289089323259618,-0.025702206458412025,0.26199111255553476,-0.05199341717497177,-0.9641330940196949,0.033874799233675965,0.06736141954949243
1732873771049031200,4.25503125,-0.5327384778855981,-0.029346079442460548,0.26380715986029823,-0.04657035156368562,-0.9635936001052497,0.03212505619796518,0.07357138094837962
1732873771059026200,4.265026123046875,-0.5354734238956995,-0.03491513435862459,0.26509060642059534,-0.04107007585642147,-0.9630971428121204,0.03085156809803694,0.08370797715285999
1732873771069021200,4.275021240234375,-0.5375953214359034,-0.041227120654254525,0.2660556804978914,-0.036030662243162065,-0.9626076115536927,0.03002063055968016,0.09549045317316782
1732873771079017500,4.285017578125,-0.5395031949424378,-0.047055225511028066,0.266890740102552,-0.03156598954348548,-0.9621294146825397,0.02936164696399227,0.10641989380747228
1732873771089012500,4.295012451171875,-0.5413919518022968,-0.05139349121372532,0.26769921148469855,-0.027585718367152436,-0.9617071095351026,0.02855233235305247,0.11438713046476454
1732873771099007500,4.305007568359375,-0.5433460003235728,-0.053507947983907476,0.2685452067321062,-0.024228739096906145,-0.9613876912133821,0.027458630313014317,0.11790451689308563
1732873771109002200,4.315002197265625,-0.5451693726483631,-0.053079007608775416,0.2693536882244382,-0.021538331055302062,-0.9612258385263712,0.026000761200330156,0.11631069702455787
1732873771118997200,4.324997314453125,-0.5465737576686625,-0.050373929519135975,0.2699924503431093,-0.019496909043175185,-0.9612385745680979,0.02422847396452518,0.11014833541608693
1732873771128992300,4.3349921875,-0.5471690879642296,-0.046335043439889145,0.2702668401878071,-0.018056534822566864,-0.9614096892861066,0.02236743565037045,0.10135773052947386
1732873771138988300,4.34498828125,-0.5464352266730056,-0.04212617946916139,0.2699122319576251,-0.01702853464757722,-0.9617416411353411,0.020637544793163695,0.09230065556421646
1732873771148983300,4.3549833984375,-0.5440088038935074,-0.0386452451872926,0.26874410053435294,-0.016250479328592332,-0.9622444306568334,0.019206523176344328,0.0847972103015498
1732873771158978300,4.364978271484375,-0.539832704810408,-0.03634249814276072,0.26672998813860715,-0.015575594341799826,-0.9629152473370081,0.018128665307604576,0.07974490128860162
1732873771168973300,4.374973388671875,-0.5340490563791572,-0.035140746519660884,0.26393595739531706,-0.014875437382411111,-0.963744323214097,0.017318225503837964,0.0769511163289603
