time,seconds_elapsed,dBFS
1732873993512000000,11.642,-30
1732873993630000000,11.760000244140626,-31
1732873993747000000,11.877,-32
1732873993864000000,11.994,-17
1732873993981000000,12.111,-18
1732873994099000000,12.229,-31
1732873994216000000,12.346,-30
1732873994333000000,12.463,-29
1732873994450000000,12.579999755859374,-23
1732873994567000000,12.697,-28
1732873994684000000,12.814,-30
1732873994801000000,12.931,-38
1732873994919000000,13.049,-29
1732873995040000000,13.17,-21
1732873995153000000,13.283,-30
1732873995270000000,13.400000244140625,-24
1732873995388000000,13.518,-27
1732873995504000000,13.634,-19
1732873995621000000,13.751,-24
1732873995742000000,13.872000244140626,-20
1732873995856000000,13.986,-24
1732873995974000000,14.104000244140625,-31
1732873996094000000,14.224000244140624,-12
1732873996208000000,14.338,-29
1732873996325000000,14.455,-33
1732873996442000000,14.571999755859375,-40
1732873996560000000,14.69,-33
1732873996677000000,14.807,-23
1732873996793000000,14.923,-21
1732873996912000000,15.042,-19
1732873997034000000,15.163999755859376,-16
1732873997145000000,15.275,-25
1732873997263000000,15.393,-26
1732873997379000000,15.509,-33
1732873997497000000,15.627,-35
1732873997614000000,15.744000244140626,-39
1732873997733000000,15.863,-39
1732873997850000000,15.979999755859374,-36
1732873997966000000,16.096000244140626,-36
1732873998082000000,16.211999755859374,-33
1732873998201000000,16.331,-21
1732873998317000000,16.447,-28
1732873998434000000,16.563999755859374,-38
1732873998551000000,16.681,-38
1732873998674000000,16.803999755859376,-37
1732873998786000000,16.915999755859374,-4
1732873998904000000,17.034,-9
1732873999020000000,17.15,-21
1732873999139000000,17.269,-27
1732873999254000000,17.384000244140626,-31
1732873999372000000,17.502,-17
1732873999493000000,17.623,-25
1732873999606000000,17.736000244140627,-35
1732873999723000000,17.853,-29
1732873999840000000,17.97,-32
1732873999962000000,18.091999755859376,-26
1732874000075000000,18.205,-36
1732874000192000000,18.322,-33
1732874000310000000,18.440000244140624,-32
1732874000426000000,18.555999755859375,-25
1732874000543000000,18.673,-23
1732874000661000000,18.791,-41
1732874000779000000,18.909,-38
1732874000895000000,19.025,-31
1732874001012000000,19.142,0
1732874001130000000,19.259999755859376,-22
1732874001247000000,19.377,-26
1732874001364000000,19.494,-29
1732874001483000000,19.613,-18
1732874001600000000,19.73,-33
1732874001716000000,19.846,-32
1732874001832000000,19.962,-42
1732874001952000000,20.082,-28
1732874002067000000,20.197,-29
1732874002183000000,20.313,-29
1732874002300000000,20.43,-15
1732874002420000000,20.55,-18
1732874002535000000,20.665,-6
1732874002653000000,20.783,-1
1732874002770000000,20.899999755859376,-12
1732874002888000000,21.018,-23
1732874003004000000,21.134,-31
1732874003121000000,21.251,-39
1732874003239000000,21.369,-35
1732874003356000000,21.486,-33
1732874003473000000,21.603,-25
1732874003590000000,21.720000244140625,-32
1732874003708000000,21.838,-35
1732874003824000000,21.954,-41
1732874003942000000,22.072000244140625,-23
1732874004059000000,22.189,-26
1732874004176000000,22.306,-30
1732874004293000000,22.423,-22
1732874004412000000,22.542,-23
1732874004530000000,22.659999755859374,-20
1732874004645000000,22.775,-18
1732874004761000000,22.891,-19
1732874004881000000,23.011,-22
1732874004997000000,23.127,-16
1732874005113000000,23.243,-21
1732874005231000000,23.361,-22
1732874005350000000,23.480000244140626,-23
1732874005466000000,23.595999755859374,-19
1732874005582000000,23.712000244140626,-19
1732874005700000000,23.83,-19
1732874005816000000,23.946,-24
1732874005934000000,24.064000244140626,-20
1732874006050000000,24.179999755859374,-21
1732874006170000000,24.299999755859375,-22
1732874006285000000,24.415,-22
1732874006402000000,24.531999755859374,-23
1732874006520000000,24.65,-15
1732874006637000000,24.767,-17
1732874006754000000,24.883999755859374,-19
1732874006871000000,25.001,-24
1732874006989000000,25.119,-15
1732874007105000000,25.235,-16
1732874007223000000,25.353,-20
1732874007340000000,25.47,-31
1732874007457000000,25.587,-28
1732874007574000000,25.704000244140627,-18
1732874007691000000,25.821,-21
1732874007810000000,25.939999755859375,-22
1732874007926000000,26.056000244140623,-3
1732874008043000000,26.173,-13
1732874008162000000,26.291999755859376,-16
1732874008278000000,26.408000244140624,-22
1732874008395000000,26.525,-26
1732874008511000000,26.641,-27
1732874008631000000,26.761,-19
1732874008746000000,26.875999755859375,-22
1732874008864000000,26.994,-29
1732874008980000000,27.11,-28
1732874009098000000,27.227999755859376,-22
1732874009215000000,27.345,-25
1732874009332000000,27.462,-25
1732874009453000000,27.583,-23
1732874009566000000,27.696000244140624,-22
1732874009684000000,27.814,-19
1732874009800000000,27.93,-7
1732874009921000000,28.051,-28
1732874010035000000,28.165,-26
1732874010153000000,28.283,-27
1732874010270000000,28.400000244140625,-20
1732874010387000000,28.517,-19
1732874010504000000,28.634,-25
1732874010621000000,28.751,-31
1732874010741000000,28.871,-31
1732874010856000000,28.986,-35
1732874010973000000,29.103,-15
1732874011093000000,29.223,-18
1732874011208000000,29.338,-30
1732874011325000000,29.455,-29
1732874011442000000,29.571999755859373,-15
1732874011560000000,29.69,-17
1732874011676000000,29.806,-24
1732874011793000000,29.923,-24
1732874011913000000,30.043,-25
1732874012030000000,30.160000244140626,-21
1732874012144000000,30.274,-13
1732874012261000000,30.391,-25
1732874012379000000,30.509,-24
1732874012496000000,30.626,-21
1732874012614000000,30.744000244140626,-18
1732874012733000000,30.863,-29
1732874012851000000,30.981,-25
1732874012966000000,31.096000244140626,-29
1732874013082000000,31.211999755859374,-27
1732874013202000000,31.331999755859375,-21
1732874013317000000,31.447,-21
1732874013437000000,31.567,-19
1732874013551000000,31.681,-15
1732874013670000000,31.800000244140627,-17
1732874013785000000,31.915,-16
1732874013904000000,32.034,-20
1732874014020000000,32.15,-8
1732874014141000000,32.271,-16
1732874014254000000,32.38400024414062,-18
1732874014372000000,32.502,-21
1732874014489000000,32.619,-29
1732874014605000000,32.735,-34
1732874014724000000,32.854,-24
